Id,File,label,date,time,PosixTime,begin[sec],end[sec],msec,clip[usec],lat[deg],lon[deg],depth[m],heading[deg],dec[deg],pitch[deg],roll[deg],state,duration[usec],low_i,high_i,energy[%],SNR[dB],Fp[kHz],Fc[kHz],begin_3dB_BW[kHz],-3dB_BW[kHz],begin_10dB_BW[kHz],-10dB_BW[kHz],RMS[kHz],Qrms,Fs[kHz],energy_per[%],energy110,energy110_160,energy160_256,slope_max_wvd
145,20230630T094513Z,Kogia-A,2023/06/30,10:13:30.581,1688120010.581,1697.581034,1697.582548,0.034,1514,28.6192,-18.691986,552.6,297.27,-5,18.49,3.56,117,176,34,123,98.4248997171564,20.8948349299419,120.8,126.308092412373,116.8,22.8,106,38,12.547512821579,10.0663848053736,512,98.4248997171564,0.0691455376369364,0.930854462363064,0,0.0926208120237971
146,20230630T094513Z,Kogia-A,2023/06/30,10:13:30.703,1688120010.703,1697.703448,1697.705189,0.448,1741,28.6192,-18.691987,552.55,297.31,-5,18.49,3.57,117,246,55,180,99.4267848045625,21.2447435125723,120.4,125.379406744841,117.2,21.2,108.4,32.8,13.1271130751826,9.55117900080228,512,99.4267848045625,0.055779775152572,0.944220224847428,0,-0.0214052250749501
147,20230630T094513Z,Kogia-A,2023/06/30,10:13:30.819,1688120010.819,1697.819947,1697.821137,0.947,1190,28.6192,-18.691988,552.49,297.35,-5,18.48,3.57,117,178,23,113,98.410371338861,19.8559949314074,120.8,125.467956604843,116.8,21.6,106,37.2,11.690559646587,10.7324166162971,512,98.410371338861,0.0844016782803459,0.915598321719654,0,0.0293718572910845
148,20230630T094513Z,Kogia-A,2023/06/30,10:13:30.931,1688120010.931,1697.931825,1697.933012,0.825,1187,28.6192,-18.691988,552.49,297.35,-5,18.48,3.57,117,178,30,120,98.3682168487289,19.5965887820359,120.8,125.330854878119,117.2,21.2,106,36.8,11.7348112650741,10.680261663103,512,98.3682168487289,0.0866677766666144,0.913332223333385,0,0.033442413600447
149,20230630T094513Z,Kogia-A,2023/06/30,10:13:31.039,1688120011.039,1698.039204,1698.040886,0.204,1682,28.6192,-18.691987,552.54,297.31,-5,18.49,3.57,117,248,89,215,99.4604181647962,21.0939867339536,120.4,125.268647618461,117.2,20.8,108.4,32.4,11.6856431247646,10.7198762003083,512,99.4604181647962,0.0520875406648947,0.947912459335106,0,-0.0212091962091962
150,20230630T094513Z,Kogia-A,2023/06/30,10:13:31.155,1688120011.155,1698.155792,1698.15734,0.792,1548,28.6192,-18.691988,552.47,297.36,-5,18.48,3.57,117,248,45,171,99.496708244797,21.097978524516,120.4,124.66879264358,117.2,19.2,108.8,31.2,11.8852451848711,10.4893749101846,512,99.496708244797,0.0468471873918945,0.953152812608105,0,-0.00956967427858289
151,20230630T094513Z,Kogia-A,2023/06/30,10:13:31.308,1688120011.308,1698.308288,1698.309954,0.288,1666,28.6192,-18.691988,552.5,297.34,-5,18.48,3.57,117,174,39,127,98.5990960408788,22.6388557941777,120.8,125.008125431853,116.8,8,109.2,33.2,11.0771565793556,11.2852178748498,512,98.5990960408788,0.0372232302635435,0.962776769736457,0,-0.0272664835164835
152,20230630T094513Z,Kogia-A,2023/06/30,10:13:31.587,1688120011.587,1698.587138,1698.588624,0.138,1486,28.6192,-18.691988,552.49,297.35,-5,18.48,3.57,117,305,30,185,99.7433782689677,22.6953942239938,123.2,123.566460070679,120.8,4.40000000000001,115.6,15.2,8.330742935043,14.8325858850956,512,99.7433782689677,0.0267131743892786,0.973286825610721,0,0.00779104101812877
153,20230630T094513Z,Kogia-A,2023/06/30,10:13:31.828,1688120011.828,1698.828957,1698.830281,0.957,1324,28.6192,-18.69199,552.39,297.42,-5,18.48,3.57,117,180,46,137,98.7086555261947,25.0447529367069,122.8,124.421160959335,118.4,9.59999999999999,114.8,18.8,6.36681850823942,19.5421246574438,512,98.7086555261947,0,1,0,-0.0271217357910904
154,20230630T094513Z,Kogia-A,2023/06/30,10:13:32.101,1688120012.101,1699.101332,1699.103051,0.332,1719,28.6192,-18.691989,552.42,297.4,-5,18.48,3.57,117,182,60,152,98.8491167833895,27.447250886674,123.2,124.415694441163,118.8,9.60000000000001,114.8,18.4,5.93887865174496,20.9493579069185,512,98.8491167833895,0,1,0,-0.0296245421245421
155,20230630T094513Z,Kogia-A,2023/06/30,10:13:32.350,1688120012.35,1699.350212,1699.351522,0.212,1310,28.6192,-18.691989,552.41,297.41,-5,18.48,3.57,117,180,27,118,98.7305319377394,25.6297941876567,123.2,124.08447554157,118.4,10,114.8,18,5.62034131607186,22.0777473401375,512,98.7305319377394,0,1,0,-0.0219780219780215
156,20230630T094513Z,Kogia-A,2023/06/30,10:13:32.603,1688120012.603,1699.603859,1699.605155,0.859,1296,28.6192,-18.691991,552.33,297.47,-5,18.48,3.57,117,314,41,201,99.8187038872942,27.0037141089193,123.2,123.846077437722,120.8,4.8,116.8,14,5.69429400821392,21.749154023146,512,99.8187038872942,0,1,0,-0.0105076741440381
157,20230630T094513Z,Kogia-A,2023/06/30,10:13:32.886,1688120012.886,1699.886902,1699.888247,0.902,1345,28.6192,-18.691991,552.3,297.49,-5,18.48,3.57,117,314,68,228,99.759064619897,26.0784033281818,123.6,125.339673491684,121.2,4.8,118,13.2,6.55922390065429,19.1089182790636,512,99.759064619897,0,1,0,-0.0116721264777099
158,20230630T094513Z,Kogia-A,2023/06/30,10:13:33.128,1688120013.128,1700.128352,1700.129646,0.352,1294,28.6192,-18.691991,552.32,297.47,-5,18.48,3.57,117,326,126,292,99.8310311659594,27.9209896052536,123.6,124.004226789726,121.2,4.39999999999999,117.2,14,4.9464271834952,25.0694536055221,512,99.8310311659594,0,1,0,-0.00376651305683549
159,20230630T094513Z,Kogia-A,2023/06/30,10:13:33.337,1688120013.337,1700.337941,1700.33929,0.941,1349,28.6192,-18.691992,552.25,297.53,-5,18.48,3.58,117,316,78,239,99.8319197012873,26.8707637106686,123.2,123.273798659702,120.4,4.8,116.4,14.8,5.13610383179077,24.0014226146828,512,99.8319197012873,0,1,0,-0.00814041392306592
160,20230630T094513Z,Kogia-A,2023/06/30,10:13:33.609,1688120013.609,1700.609774,1700.611101,0.774,1327,28.6192,-18.691992,552.24,297.53,-5,18.48,3.58,117,316,98,259,99.7849998004323,25.6806581248109,123.2,123.987569832614,120.8,4.8,116.8,14.4,5.89339299778067,21.038401796606,512,99.7849998004323,0,1,0,-0.0098767104728358
161,20230630T094513Z,Kogia-A,2023/06/30,10:13:33.856,1688120013.856,1700.856827,1700.858204,0.827,1377,28.6192,-18.691993,552.21,297.56,-5,18.48,3.58,117,316,70,231,99.8087122337937,26.6723366132078,123.6,123.782130025504,120.8,4.8,116.8,14.4,5.16596817244166,23.9610709732652,512,99.8087122337937,0,1,0,-0.0101152857837352
162,20230630T094513Z,Kogia-A,2023/06/30,10:13:34.075,1688120014.075,1701.07503,1701.076595,0.03,1565,28.6192,-18.691992,552.27,297.51,-5,18.48,3.58,117,320,118,281,99.7990301066821,27.0861514284208,123.2,123.404296121165,120.4,4.8,116.4,15.6,4.73234202650603,26.0767914554723,512,99.7990301066821,0,1,0,-0.00737704918032822
163,20230630T094513Z,Kogia-A,2023/06/30,10:13:34.331,1688120014.331,1701.331107,1701.332488,0.107,1381,28.6192,-18.691992,552.23,297.54,-5,18.48,3.58,117,354,64,244,99.8239151252273,25.621050158415,123.6,123.691641860809,121.6,4,117.2,13.6,4.48815462496637,27.5595767518227,512,99.8239151252273,0,1,0,-0.00411239921759424
164,20230630T094513Z,Kogia-A,2023/06/30,10:13:34.586,1688120014.586,1701.586623,1701.587892,0.623,1269,28.6192,-18.691994,552.16,297.59,-5,18.48,3.58,117,322,65,229,99.7853914018516,25.8374657725931,123.6,123.74310893514,121.2,4.39999999999999,117.2,13.6,4.46892782440598,27.6896637845317,512,99.7853914018516,0,1,0,-0.00752426302206422
165,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.384,1688120020.384,1707.384984,1707.386478,0.984,1494,28.619202,-18.692006,551.58,297.98,-5,18.47,3.59,117,78,146,185,96.3138508894396,29.0872835255957,124.4,123.775555316271,112.4,23.6,102.4,42.4,10.2447495303365,12.0818527529394,512,96.3138508894396,0.111452237656382,0.888547762343618,0,0.0305250305250301
166,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.494,1688120020.494,1707.494313,1707.495969,0.313,1656,28.619202,-18.692005,551.63,297.95,-5,18.47,3.59,117,174,134,222,98.6215862715045,23.0880694655172,122,125.270019149806,118,18,107.6,34.4,11.097157228233,11.2884783529153,512,98.6215862715045,0.0548082765700625,0.945191723429937,0,-0.00751748251748243
167,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.602,1688120020.602,1707.602222,1707.603921,0.222,1699,28.619202,-18.692005,551.63,297.95,-5,18.47,3.59,117,78,170,209,96.1950119448131,29.5641688959925,124.4,123.697962878409,112.4,23.6,102.4,42,10.2398086776616,12.0801048898755,512,96.1950119448131,0.11162375041516,0.88837624958484,0,0.0305250305250301
168,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.716,1688120020.716,1707.716124,1707.718206,0.124,2082,28.619202,-18.692005,551.63,297.95,-5,18.47,3.59,117,174,214,302,98.679424733711,24.4960596610524,121.6,125.811625332962,117.6,19.6,108,35.2,11.5388851330242,10.9032739196692,512,98.679424733711,0.0510213454142989,0.948978654585701,0,0.00857948022127136
169,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.833,1688120020.833,1707.833061,1707.834981,0.061,1920,28.619202,-18.692005,551.62,297.96,-5,18.47,3.59,117,172,199,286,98.6534218892851,23.6211588298151,122,125.908961445011,118,19.2,107.6,35.6,12.2574214871439,10.2720593868025,512,98.6534218892851,0.053675060841732,0.946324939158268,0,0.000526556776557041
170,20230630T094513Z,Kogia-A,2023/06/30,10:13:40.951,1688120020.951,1707.951187,1707.953111,0.187,1924,28.619202,-18.692005,551.6,297.97,-5,18.47,3.59,117,76,145,183,96.3566663914653,30.5239063839565,124.4,123.729494332295,112,24,102,42.8,10.4375029278232,11.8543194850246,512,96.3566663914653,0.114827875440362,0.885172124559638,0,0.0347985347985346
171,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.063,1688120021.063,1708.063514,1708.065314,0.514,1800,28.619202,-18.692006,551.56,297.99,-5,18.47,3.59,117,303,169,323,99.6391201530755,20.7495537333727,123.6,124.070731491804,118,7.2,109.2,31.6,13.1736105904513,9.41812653713438,512,99.6391201530755,0.0650747184628027,0.934925281537197,0,-0.0237965745909069
172,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.174,1688120021.174,1708.174012,1708.175377,0.012,1365,28.619202,-18.692005,551.59,297.97,-5,18.47,3.59,117,297,109,260,99.6452164717872,19.6181493598683,123.6,123.233426609556,117.6,8,109.2,30.8,12.1659176774673,10.1293983632488,512,99.6452164717872,0.0453233009498644,0.954676699050136,0,0.00156719622155438
173,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.288,1688120021.288,1708.288268,1708.289752,0.268,1484,28.619202,-18.692006,551.56,297.99,-5,18.47,3.59,117,76,119,157,96.332347994345,28.9913569965996,124.4,123.571073810188,112,24,101.6,43.2,10.7901860686911,11.4521726524015,512,96.332347994345,0.120534710469468,0.879465289530532,0,0.0174358974358969
174,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.398,1688120021.398,1708.398773,1708.400192,0.773,1419,28.619203,-18.692008,551.5,298.02,-5,18.47,3.59,117,301,83,236,99.6312145555151,19.1004906646882,123.6,124.552866394815,117.6,18.8,109.2,31.6,13.6312784507436,9.13728428664156,512,99.6312145555151,0.0540927628390844,0.945907237160916,0,-0.026667537849796
175,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.505,1688120021.505,1708.505181,1708.506717,0.181,1536,28.619202,-18.692007,551.54,298,-5,18.47,3.59,117,305,96,251,99.6408666154801,19.5338016474522,123.6,124.273006976497,117.6,19.6,109.2,31.6,13.3873740021726,9.28285165980488,512,99.6408666154801,0.0598541456567328,0.940145854343267,0,-0.0272840036257811
176,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.611,1688120021.611,1708.611852,1708.613728,0.852,1876,28.619203,-18.692009,551.47,298.03,-5,18.47,3.59,117,76,204,242,96.2809064579578,30.1847626378518,124.4,123.775382717339,112,24.4,101.6,43.6,10.6496574007312,11.6224755463815,512,96.2809064579578,0.115609413205845,0.884390586794155,0,0.0207570207570204
177,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.718,1688120021.718,1708.71809,1708.719476,0.09,1386,28.619202,-18.692007,551.53,298,-5,18.47,3.59,117,303,98,252,99.6487630617299,18.6950976691911,123.6,124.411149797813,111.2,26.8,108.8,32.4,14.2763211677902,8.71451043553896,512,99.6487630617299,0.0619692053299802,0.93803079467002,0,-0.0315578967905572
178,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.825,1688120021.825,1708.825482,1708.827163,0.482,1681,28.619203,-18.692008,551.49,298.03,-5,18.47,3.59,117,305,131,286,99.644995567511,20.2352717612973,123.6,124.121605018655,111.6,26.4,109.2,31.6,12.9508894884646,9.58402163258441,512,99.644995567511,0.0591642990181099,0.94083570098189,0,-0.0232979259618801
179,20230630T094513Z,Kogia-A,2023/06/30,10:13:41.933,1688120021.933,1708.933528,1708.935085,0.528,1557,28.619203,-18.692009,551.47,298.03,-5,18.47,3.59,117,303,123,277,99.6345541773565,19.7430651429877,123.6,124.230041259056,111.6,13.6,109.2,31.2,13.9743238493158,8.88987850851464,512,99.6345541773565,0.062590507650104,0.937409492349896,0,-0.0296451173296994
180,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.049,1688120022.049,1709.049445,1709.051218,0.445,1773,28.619203,-18.692009,551.47,298.04,-5,18.47,3.59,117,248,138,264,99.565990831851,23.0240319459641,122.4,125.75266430974,118,20.4,109.2,32,13.2283558629169,9.5062958400041,512,99.565990831851,0.0399916866879147,0.960008313312085,0,-0.00994758299359385
181,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.172,1688120022.172,1709.172767,1709.174659,0.767,1892,28.619203,-18.69201,551.43,298.06,-5,18.47,3.59,117,307,141,297,99.6584396164667,20.918683392071,123.6,125.12929311036,117.6,20.8,109.6,31.2,13.8697093040884,9.02176753434011,512,99.6584396164667,0.0550328078500355,0.944967192149965,0,-0.0252156039143839
182,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.296,1688120022.296,1709.296899,1709.298582,0.899,1683,28.619203,-18.69201,551.4,298.07,-5,18.47,3.59,117,305,90,245,99.6459021808648,20.2963122777686,123.6,124.703826378444,117.6,20.4,109.2,31.2,14.1776065845201,8.79583063862146,512,99.6459021808648,0.058315105027375,0.941684894972625,0,-0.0260463162316863
183,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.417,1688120022.417,1709.417275,1709.418974,0.275,1699,28.619203,-18.692009,551.45,298.05,-5,18.47,3.59,117,76,56,94,96.0719608201792,29.509677154376,124,123.257094039576,111.6,24,101.2,43.2,10.5326133042952,11.7024227965638,512,96.0719608201792,0.124515568214598,0.875484431785402,0,0.00717948717948683
184,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.533,1688120022.533,1709.533923,1709.535917,0.923,1994,28.619204,-18.692011,551.38,298.09,-5,18.47,3.59,117,76,150,188,96.1818587076308,30.5115316915435,124,123.42479112968,111.6,24.4,101.2,44,10.7343814486485,11.4980813491792,512,96.1818587076308,0.124764550617505,0.875235449382495,0,0.0215384615384611
185,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.644,1688120022.644,1709.644777,1709.646723,0.777,1946,28.619204,-18.692011,551.38,298.08,-5,18.47,3.59,117,152,193,270,98.5693494324505,26.4898754305858,121.6,124.909803066848,116,21.2,106.8,35.6,10.875737814705,11.485179690334,512,98.5693494324505,0.0678141820684231,0.932185817931577,0,0.0617346938775509
186,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.750,1688120022.75,1709.750359,1709.75173,0.359,1371,28.619203,-18.69201,551.41,298.07,-5,18.47,3.59,117,172,43,130,98.8176021854478,22.4544806666203,121.6,125.745321439787,117.6,21.2,105.6,38.4,12.2946674032883,10.2276309976597,512,98.8176021854478,0.0888972513853085,0.911102748614691,0,0.0284111721611722
187,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.852,1688120022.852,1709.852301,1709.85364,0.301,1339,28.619203,-18.69201,551.41,298.07,-5,18.47,3.59,117,172,94,181,98.7753154605428,21.5076180205838,121.6,125.919346729282,117.6,21.2,106,38,12.7386033349959,9.88486283918997,512,98.7753154605428,0.0856489092178854,0.914351090782115,0,0.0299825174825173
188,20230630T094513Z,Kogia-A,2023/06/30,10:13:42.952,1688120022.952,1709.952763,1709.954779,0.763,2016,28.619204,-18.692012,551.35,298.1,-5,18.47,3.59,117,305,130,285,99.6390379754252,20.5516283719484,123.6,124.215544311525,110.4,27.6,108.8,32,14.1786707083929,8.76073271368074,512,99.6390379754252,0.0717264746137459,0.928273525386254,0,-0.0349415167960841
189,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.051,1688120023.051,1710.05181,1710.053993,0.81,2183,28.619204,-18.692012,551.34,298.11,-5,18.47,3.59,117,309,221,378,99.6553072045005,21.0822135289261,118.8,124.854234518437,110.8,27.2,108.8,31.6,13.8414101462527,9.02034064442772,512,99.6553072045005,0.0718331927425007,0.928166807257499,0,-0.0384735689709102
190,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.152,1688120023.152,1710.152888,1710.15425,0.888,1362,28.619204,-18.692013,551.32,298.11,-5,18.46,3.59,117,240,82,204,99.5407506248046,21.1133526174112,120.8,125.066120705594,118,19.6,108.4,32,12.7439171005063,9.81378956872103,512,99.5407506248046,0.0552118495480624,0.944788150451938,0,-0.0146426972286531
191,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.264,1688120023.264,1710.264377,1710.265982,0.377,1605,28.619204,-18.692012,551.36,298.09,-5,18.47,3.59,117,246,136,261,99.5595938661423,22.2611399673732,121.2,124.552503988349,118,18.8,108.8,31.2,11.8921774315387,10.4734818081363,512,99.5595938661423,0.0503542903623303,0.94964570963767,0,-0.00735798350477242
192,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.389,1688120023.389,1710.389715,1710.391615,0.715,1900,28.619204,-18.692013,551.32,298.12,-5,18.46,3.59,117,80,149,189,95.9810159180863,29.6633642252052,124,123.353250845455,111.6,24.4,101.2,43.6,10.6948241841245,11.5339204012874,512,95.9810159180863,0.137099303525221,0.862900696474779,0,0.0384615384615384
193,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.522,1688120023.522,1710.522658,1710.524052,0.658,1394,28.619204,-18.692013,551.31,298.12,-5,18.46,3.59,117,78,68,107,96.611147837131,29.1052772369624,124,123.353872188291,111.6,24,101.6,42.8,10.5531484898717,11.6888218058032,512,96.611147837131,0.120773565709712,0.879226434290288,0,0.0061050061050059
194,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.644,1688120023.644,1710.644402,1710.64683,0.402,2428,28.619204,-18.692013,551.32,298.11,-5,18.46,3.59,117,313,270,429,99.6544260652305,21.2810194719869,124,124.011640170201,117.2,18.8,109.2,30,13.6238152796359,9.10256324126521,512,99.6544260652305,0.0706226516758141,0.929377348324186,0,-0.023929621472325
195,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.751,1688120023.751,1710.751626,1710.753122,0.626,1496,28.619204,-18.692013,551.29,298.13,-5,18.46,3.59,117,78,142,181,96.6391498251011,29.5354006050265,124.4,123.551742457252,112,24,101.6,43.2,10.3465628513231,11.9413320377649,512,96.6391498251011,0.116556063004977,0.883443936995023,0,0.0384615384615383
196,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.847,1688120023.847,1710.847394,1710.848891,0.394,1497,28.619204,-18.692013,551.3,298.12,-5,18.46,3.59,117,82,191,232,96.9009077037944,29.5221932653586,123.6,122.739017740724,111.6,23.2,101.6,41.6,10.0210769205876,12.2480865792543,512,96.9009077037944,0.140758195941221,0.859241804058779,0,0.0262725779967155
197,20230630T094513Z,Kogia-A,2023/06/30,10:13:43.935,1688120023.935,1710.935394,1710.937,0.394,1606,28.619204,-18.692013,551.29,298.13,-5,18.46,3.59,117,285,170,315,99.5915416855043,20.5047158861106,123.2,125.395383999498,110.4,27.6,108.4,33.2,12.1879087896123,10.2885069263376,512,99.5915416855043,0.0852663939825669,0.914733606017433,0,-0.0302716066741659
198,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.022,1688120024.022,1711.022134,1711.023645,0.134,1511,28.619204,-18.692013,551.31,298.12,-5,18.46,3.59,117,307,172,328,99.6476739982645,18.1935965102645,123.6,124.348354349825,110.8,25.2,109.2,32.8,13.3711002438209,9.2997847658265,512,99.6476739982645,0.083641981019076,0.916358018980924,0,-0.0280791129757268
199,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.108,1688120024.108,1711.108016,1711.109479,0.016,1463,28.619204,-18.692013,551.31,298.12,-5,18.46,3.59,117,78,132,171,96.9858687705806,29.8970684125648,122.8,122.245311436077,110.4,24.4,99.6,44.4,10.7106035385277,11.4134848700488,512,96.9858687705806,0.150102674868991,0.849897325131009,0,-6.69040390916286E-16
200,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.190,1688120024.19,1711.19076,1711.192111,0.76,1351,28.619205,-18.692015,551.23,298.16,-5,18.46,3.59,117,242,116,239,99.4786662232184,20.6481464227197,120.8,125.417462966035,117.6,17.2,109.2,29.6,11.4400967960446,10.9629721847632,512,99.4786662232184,0.0246601148719444,0.975339885128056,0,0.00629004076878257
201,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.283,1688120024.283,1711.283297,1711.285255,0.297,1958,28.619205,-18.692014,551.27,298.14,-5,18.46,3.59,117,244,273,397,99.4701081089312,22.5450212372834,121.2,124.73880401637,117.6,16.8,109.2,28.8,11.2595670707238,11.078472487695,512,99.4701081089312,0.0384794459028668,0.961520554097133,0,0.0129168818417712
202,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.379,1688120024.379,1711.379104,1711.380805,0.104,1701,28.619205,-18.692014,551.28,298.14,-5,18.46,3.59,117,244,180,304,99.4961812081455,21.4464087843545,122.4,123.530492956464,111.2,13.6,108.4,33.6,12.7351898508154,9.69993336601535,512,99.4961812081455,0.0742388390201745,0.925761160979825,0,-0.0197633541970335
203,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.476,1688120024.476,1711.476596,1711.478673,0.596,2077,28.619205,-18.692015,551.22,298.17,-5,18.46,3.59,117,244,168,292,99.5387464401993,22.6690761177014,121.2,124.735904593247,118,17.6,108.8,32,13.7738404934474,9.05600036914814,512,99.5387464401993,0.0442727876031526,0.955727212396847,0,-0.0237224714288939
204,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.583,1688120024.583,1711.583222,1711.585052,0.222,1830,28.619205,-18.692015,551.25,298.15,-5,18.46,3.59,117,76,127,165,96.3493835250131,30.1772377659196,124,123.204554674868,111.2,24.8,100.8,44,10.8789854328222,11.3250041040735,512,96.3493835250131,0.128195185840966,0.871804814159034,0,0.0150427350427347
205,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.695,1688120024.695,1711.695428,1711.697165,0.428,1737,28.619205,-18.692015,551.22,298.17,-5,18.46,3.59,117,305,171,326,99.6221066240083,19.3183984240856,124,124.264087248669,111.2,26,109.2,31.2,14.3701881312742,8.64735284698395,512,99.6221066240083,0.0666387161698651,0.933361283830135,0,-0.0305121818127854
206,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.806,1688120024.806,1711.806865,1711.808596,0.865,1731,28.619206,-18.692017,551.17,298.2,-5,18.46,3.59,117,307,125,281,99.5792648280422,18.8569170917278,123.6,124.855588086187,110.4,14.8,108.8,44.8,16.1848367221399,7.71435574109887,512,99.5792648280422,0.088698135149971,0.911301864850029,0,-0.043845850009932
207,20230630T094513Z,Kogia-A,2023/06/30,10:13:44.909,1688120024.909,1711.909194,1711.910743,0.194,1549,28.619205,-18.692015,551.22,298.17,-5,18.46,3.59,117,246,102,227,99.514745005975,21.1045753496189,122,124.955008520776,118.4,19.2,108.4,33.6,14.0192888827705,8.91307751524715,512,99.514745005975,0.0556540264804542,0.944345973519546,0,-0.0225451808663674
208,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.012,1688120025.012,1712.012522,1712.014066,0.522,1544,28.619205,-18.692016,551.18,298.19,-5,18.46,3.59,117,240,125,247,99.5086952242954,20.9382728686292,122,124.611847937355,118.4,6.39999999999999,108.4,33.6,14.4112795597698,8.64682746736929,512,99.5086952242954,0.0495978034777516,0.950402196522249,0,-0.0264566514566515
209,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.114,1688120025.114,1712.114492,1712.115925,0.492,1433,28.619206,-18.692017,551.17,298.19,-5,18.46,3.59,117,305,111,266,99.6263371281567,18.363374617045,123.6,124.531319808156,110.8,27.6,108.8,32.8,14.9030699963592,8.35608501057693,512,99.6263371281567,0.0683164447893772,0.931683555210623,0,-0.0350865893802774
210,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.221,1688120025.221,1712.221618,1712.223143,0.618,1525,28.619206,-18.692017,551.15,298.21,-5,18.46,3.59,117,305,95,250,99.6343206220804,18.47655623717,123.6,124.0707666206,110.8,26.8,108.8,32.4,15.1411954116191,8.19425172502497,512,99.6343206220804,0.0761021386878674,0.923897861312133,0,-0.0419708029197086
211,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.332,1688120025.332,1712.332114,1712.333814,0.114,1700,28.619205,-18.692016,551.19,298.19,-5,18.46,3.59,117,172,143,230,98.6298014525568,22.8300663795594,122,126.424559028576,117.6,21.6,107.2,36.8,12.8648340345187,9.82714263467027,512,98.6298014525568,0.0542672503268526,0.945732749673148,0,0.0381758203016801
212,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.440,1688120025.44,1712.440556,1712.441927,0.556,1371,28.619206,-18.692017,551.14,298.21,-5,18.46,3.59,117,172,80,167,98.7267964253183,21.6055690055555,121.6,126.300253663984,117.6,20.8,107.6,36.8,13.0206945739693,9.69996285117393,512,98.7267964253183,0.0499303057526257,0.950069694247374,0,0.0105126728110601
213,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.544,1688120025.544,1712.544989,1712.546558,0.989,1569,28.619206,-18.692019,551.08,298.24,-5,18.46,3.59,117,305,179,334,99.6570233820163,19.4770528639565,123.6,124.563357565226,111.6,26,109.2,31.6,13.7585838943862,9.05350132843621,512,99.6570233820163,0.0586435739299519,0.941356426070048,0,-0.0359503052252324
214,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.658,1688120025.658,1712.658104,1712.6596,0.104,1496,28.619206,-18.692017,551.16,298.2,-5,18.46,3.59,117,301,156,309,99.6373666508648,19.0279124708055,123.6,123.846941091029,111.2,14,108.8,31.2,13.4396452813589,9.21504537495546,512,99.6373666508648,0.0644718585333266,0.935528141466674,0,-0.0372657760811346
215,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.784,1688120025.784,1712.784042,1712.785886,0.042,1844,28.619206,-18.692017,551.15,298.2,-5,18.46,3.59,117,305,187,342,99.6615904285491,20.4816552490993,123.6,124.932027344669,117.2,20,109.2,31.2,13.6698025775857,9.13927078577702,512,99.6615904285491,0.0563679349870358,0.943632065012964,0,-0.0345323741007196
216,20230630T094513Z,Kogia-A,2023/06/30,10:13:45.945,1688120025.945,1712.945703,1712.947579,0.703,1876,28.619206,-18.692019,551.07,298.25,-5,18.46,3.59,117,305,185,340,99.667955982406,20.4151512752891,123.6,123.921644019779,117.2,8,109.6,30.4,13.5138868940913,9.16994829029991,512,99.667955982406,0.0547161906797801,0.94528380932022,0,-0.0252424147638412
